2023-08-23 14:48:57,680 - logger name:exp/ECL-PatchTST2023-08-23-14:48:57.676564/ECL-PatchTST.log
2023-08-23 14:48:57,681 - params : {'loss': 'huber', 'conf': 'ECL-PatchTST', 'data_name': 'ETTh2', 'iteration': 1, 'train': 1, 'load': True, 'build_graph': False, 'same_init': True, 'grad_norm': False, 'refiner_residual': 0, 'root_path': '', 'exp_path': 'exp/', 'val_test_mix': False, 'pred_len': 96, 'noise_rate': 0.5, 'device': device(type='cuda', index=1), 'test_model_path': '/Disk/fhyega/code/BASE/exp/ECL-PatchTST2023-08-22-20:19:56.785959/0/best_model.pkl', 'idx': -1, 'aligner': 1, 'always_align': 1, 'refiner': 1, 'rec_block_num': 1, 'enhance': 1, 'enhance_type': 5, 'seed': 34, 'batch_size': 128, 'share_head': 0, 'add_noise': 1, 'jitter_sigma': 2.0, 'slope_rate': 0.01, 'slope_range': 0.5, 'alpha': 10.0, 'beta': 1.0, 'gamma': 0.15, 'feature_jittering': 1, 'rec_intra_feature': 0, 'rec_ori': 1, 'mid_dim': 128, 'test_en': 0, 'debugger': 0, 'omega': 1.0, 'theta': 0.0, 'mask_border': 1, 'sup_weight': 20.0, 'rec_length_ratio': 0.95, 'ref_dropout': 0.0, 'ref_block_num': 2, 'add_FFN': 0, 'add_residual': 0, 'rec_all': 0, '/* model related args*/': '//', 'model_name': 'PatchTST', 'seq_len': 336, 'label_len': 48, 'features': 'M', 'target': 'OT', 'graph_input': False, 'individual': False, 'e_layers': 3, 'd_layers': 1, 'factor': 1, 'n_heads': 16, 'd_model': 128, 'd_ff': 256, 'dropout': 0.2, 'fc_dropout': 0.2, 'head_dropout': 0.0, 'patch_len': 16, 'stride': 8, 'des': 'Exp', 'padding_patch': 'end', 'revin': 1, 'affine': 0, 'subtract_last': 0, 'decomposition': 0, 'kernel_size': 25, 'output_attention': 0, 'embed_type': 0, 'activation': 'gelu', 'lradj': 'TST', 'distil': 1, 'linear_output': 1, 'pct_start': 0.2, '/*train related args*/': '//', 'epoch': 30, 'lr': 0.0001, '/*dataset related args*/': '//', 'save_data_path': 'data/ECL/', 'data_process': True, 'embed': 'timeF', 'freq': 'h', 'begin_phase': 0, 'end_phase': 1, 'phase_len': 26304, 'val_ratio': 0.33, 'graph_size': 321, '/*strategy related args*/': '//', 'strategy': 'incremental', 'increase': False, 'detect': False, 'detect_strategy': 'feature', 'replay': False, 'replay_strategy': 'random', 'repaly_num_samples': 100, 'ewc': False, 'ewc_strategy': 'ewc', 'ewc_lambda': 0.0001, 'subgraph_train': False, 'num_hops': 2, 'logname': 'ECL-PatchTST', 'time': '2023-08-23-14:48:57.676564', 'path': 'exp/ECL-PatchTST2023-08-23-14:48:57.676564', 'num_workers': 4, 'start_train': 0, 'train_mode': 'pretrain', 'get_score': False, 'use_cm': True, 'logger': <Logger __main__ (INFO)>}
2023-08-23 14:48:57,681 - [*] phase 0 start training
0 26304
train 8209
val 2785
test 2785
2023-08-23 14:48:57,877 - [*] phase 0 Dataset load!
2023-08-23 14:48:58,893 - [*] phase 0 Training start
train 8209
2023-08-23 14:49:23,925 - epoch:0, training loss:0.2223 validation loss:0.1619
train 8209
vs, vt 0.1619003186510368 0.1647822740064426
Updating learning rate to 1.0463629820836433e-05
Updating learning rate to 1.0463629820836433e-05
train 8209
tensor(0.5450, device='cuda:1') tensor(0.0419, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2744, device='cuda:1') tensor(0.0157, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2690, device='cuda:1') tensor(0.0152, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2650, device='cuda:1') tensor(0.0164, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2668, device='cuda:1') tensor(0.0166, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2579, device='cuda:1') tensor(0.0146, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2605, device='cuda:1') tensor(0.0169, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2542, device='cuda:1') tensor(0.0161, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2592, device='cuda:1') tensor(0.0208, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2601, device='cuda:1') tensor(0.0187, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2548, device='cuda:1') tensor(0.0143, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2549, device='cuda:1') tensor(0.0217, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2431, device='cuda:1') tensor(0.0169, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2444, device='cuda:1') tensor(0.0134, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2378, device='cuda:1') tensor(0.0150, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2330, device='cuda:1') tensor(0.0135, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2365, device='cuda:1') tensor(0.0164, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2304, device='cuda:1') tensor(0.0157, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2332, device='cuda:1') tensor(0.0158, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2259, device='cuda:1') tensor(0.0150, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2180, device='cuda:1') tensor(0.0159, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2273, device='cuda:1') tensor(0.0164, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2202, device='cuda:1') tensor(0.0146, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2105, device='cuda:1') tensor(0.0123, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2134, device='cuda:1') tensor(0.0143, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2169, device='cuda:1') tensor(0.0135, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2087, device='cuda:1') tensor(0.0151, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2033, device='cuda:1') tensor(0.0120, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2063, device='cuda:1') tensor(0.0121, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2028, device='cuda:1') tensor(0.0137, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2037, device='cuda:1') tensor(0.0147, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2077, device='cuda:1') tensor(0.0209, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1927, device='cuda:1') tensor(0.0158, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.2043, device='cuda:1') tensor(0.0156, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1976, device='cuda:1') tensor(0.0137, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1969, device='cuda:1') tensor(0.0176, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1928, device='cuda:1') tensor(0.0119, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1901, device='cuda:1') tensor(0.0098, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1926, device='cuda:1') tensor(0.0141, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1925, device='cuda:1') tensor(0.0127, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1908, device='cuda:1') tensor(0.0146, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1929, device='cuda:1') tensor(0.0149, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1905, device='cuda:1') tensor(0.0153, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1897, device='cuda:1') tensor(0.0118, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1833, device='cuda:1') tensor(0.0116, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1794, device='cuda:1') tensor(0.0115, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1768, device='cuda:1') tensor(0.0093, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1747, device='cuda:1') tensor(0.0105, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1783, device='cuda:1') tensor(0.0112, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1944, device='cuda:1') tensor(0.0183, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1780, device='cuda:1') tensor(0.0107, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1754, device='cuda:1') tensor(0.0109, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1820, device='cuda:1') tensor(0.0140, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1711, device='cuda:1') tensor(0.0129, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1706, device='cuda:1') tensor(0.0105, device='cuda:1', grad_fn=<MeanBackward0>)
vs, vt 0.12997201262888583 0.13229811648753556
need align? ->  False 0.13229811648753556
2023-08-23 14:52:10,539 - epoch:2, training loss:3.7609 validation loss:0.1300
Updating learning rate to 5.219686165094539e-05
Updating learning rate to 5.219686165094539e-05
train 8209
tensor(0.1633, device='cuda:1') tensor(0.0099, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1682, device='cuda:1') tensor(0.0104, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1635, device='cuda:1') tensor(0.0110, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1605, device='cuda:1') tensor(0.0152, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1717, device='cuda:1') tensor(0.0141, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1587, device='cuda:1') tensor(0.0110, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1684, device='cuda:1') tensor(0.0162, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1507, device='cuda:1') tensor(0.0114, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1535, device='cuda:1') tensor(0.0128, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1466, device='cuda:1') tensor(0.0106, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1481, device='cuda:1') tensor(0.0095, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1514, device='cuda:1') tensor(0.0105, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1478, device='cuda:1') tensor(0.0120, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1433, device='cuda:1') tensor(0.0099, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1456, device='cuda:1') tensor(0.0123, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1472, device='cuda:1') tensor(0.0117, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1438, device='cuda:1') tensor(0.0125, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1495, device='cuda:1') tensor(0.0123, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1391, device='cuda:1') tensor(0.0101, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1370, device='cuda:1') tensor(0.0110, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1382, device='cuda:1') tensor(0.0122, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1305, device='cuda:1') tensor(0.0090, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1337, device='cuda:1') tensor(0.0118, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1330, device='cuda:1') tensor(0.0118, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1416, device='cuda:1') tensor(0.0118, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1285, device='cuda:1') tensor(0.0104, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1254, device='cuda:1') tensor(0.0090, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1248, device='cuda:1') tensor(0.0099, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1365, device='cuda:1') tensor(0.0114, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1337, device='cuda:1') tensor(0.0099, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1258, device='cuda:1') tensor(0.0117, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1267, device='cuda:1') tensor(0.0095, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1267, device='cuda:1') tensor(0.0095, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1232, device='cuda:1') tensor(0.0081, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1226, device='cuda:1') tensor(0.0091, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1213, device='cuda:1') tensor(0.0089, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1352, device='cuda:1') tensor(0.0148, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1196, device='cuda:1') tensor(0.0084, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1267, device='cuda:1') tensor(0.0105, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1161, device='cuda:1') tensor(0.0091, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1211, device='cuda:1') tensor(0.0082, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1222, device='cuda:1') tensor(0.0114, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1232, device='cuda:1') tensor(0.0076, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1217, device='cuda:1') tensor(0.0109, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1151, device='cuda:1') tensor(0.0076, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1134, device='cuda:1') tensor(0.0082, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1164, device='cuda:1') tensor(0.0117, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1134, device='cuda:1') tensor(0.0110, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1219, device='cuda:1') tensor(0.0092, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1189, device='cuda:1') tensor(0.0088, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1141, device='cuda:1') tensor(0.0098, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1076, device='cuda:1') tensor(0.0080, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1216, device='cuda:1') tensor(0.0132, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1124, device='cuda:1') tensor(0.0081, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1153, device='cuda:1') tensor(0.0096, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1109, device='cuda:1') tensor(0.0091, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1159, device='cuda:1') tensor(0.0099, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1054, device='cuda:1') tensor(0.0076, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1096, device='cuda:1') tensor(0.0084, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1017, device='cuda:1') tensor(0.0073, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1155, device='cuda:1') tensor(0.0093, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1113, device='cuda:1') tensor(0.0079, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1063, device='cuda:1') tensor(0.0083, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1086, device='cuda:1') tensor(0.0096, device='cuda:1', grad_fn=<MeanBackward0>)
vs, vt 0.12653082634576343 0.12786818481981754
need align? ->  False 0.12786818481981754
2023-08-23 14:53:26,374 - epoch:3, training loss:2.8088 validation loss:0.1265
Updating learning rate to 7.622695691951079e-05
Updating learning rate to 7.622695691951079e-05
train 8209
tensor(0.1048, device='cuda:1') tensor(0.0075, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1023, device='cuda:1') tensor(0.0076, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.0992, device='cuda:1') tensor(0.0081, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1010, device='cuda:1') tensor(0.0106, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1015, device='cuda:1') tensor(0.0125, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.0987, device='cuda:1') tensor(0.0094, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.0960, device='cuda:1') tensor(0.0076, device='cuda:1', grad_fn=<MeanBackward0>)
tensor(0.1012, device='cuda:1') tensor(0.0083, device='cuda:1', grad_fn=<MeanBackward0>)
